date,product_id,category,region,price,discount,cost,sales,revenue,day_of_week,is_promo_day
2024-03-24,1005,Fashion,West,320.47,0.15,272.3995,12,3268.79,6,0
2024-03-24,1006,Fashion,North,267.77,0.14,230.2822,17,3914.8,6,0
2024-03-24,1007,Home,East,129.22,0.23,99.4994,10,994.99,6,0
2024-03-24,1008,Home,West,234.66,0.1,211.194,17,3590.3,6,0
2024-03-24,1009,Electronics,North,439.64,0.04,422.0544,18,7596.98,6,0
2024-03-24,1010,Fashion,East,231.28,0.27,168.8344,15,2532.52,6,0
2024-03-25,1001,Electronics,South,208.27,0.04,199.9392,15,2999.09,0,0
2024-03-25,1002,Home,South,195.02,0.03,189.1694,9,1702.52,0,0
2024-03-25,1003,Fashion,East,196.71,0.01,194.7429,9,1752.69,0,0
2024-03-25,1004,Electronics,South,147.68,0.07,137.3424,13,1785.45,0,0
2024-03-25,1005,Fashion,North,96.78,0.25,72.585,10,725.85,0,0
2024-03-25,1006,Home,North,440.12,0.24,334.4912,7,2341.44,0,0
2024-03-25,1007,Home,North,448.51,0.06,421.5994,8,3372.8,0,0
2024-03-25,1008,Fashion,North,451.47,0.07,419.8671,19,7977.47,0,0
2024-03-25,1009,Fashion,North,33.58,0.28,24.1776,12,290.13,0,0
2024-03-25,1010,Electronics,West,436.98,0.13,380.1726,19,7223.28,0,0
2024-03-26,1001,Home,West,384.38,0.17,319.0354,14,4466.5,1,0
2024-03-26,1002,Home,North,140.49,0.1,126.441,11,1390.85,1,0
2024-03-26,1003,Fashion,West,368.89,0.25,276.6675,15,4150.01,1,0
2024-03-26,1004,Home,West,55.46,0.13,48.2502,11,530.75,1,0
2024-03-26,1005,Fashion,North,244.41,0.02,239.5218,12,2874.26,1,0
2024-03-26,1006,Fashion,East,331.14,0.17,274.8462,13,3573,1,0
2024-03-26,1007,Fashion,South,30.65,0.16,25.746,19,489.17,1,0
2024-03-26,1008,Fashion,South,327.09,0.3,228.963,9,2060.67,1,0
2024-03-26,1009,Electronics,North,490.15,0.1,441.135,22,9704.97,1,0
2024-03-26,1010,Fashion,East,140.91,0.09,128.2281,13,1666.97,1,0
2024-03-27,1001,Electronics,East,118.7,0.24,90.212,21,1894.45,2,0
2024-03-27,1002,Electronics,North,241.93,0.14,208.0598,17,3537.02,2,0
2024-03-27,1003,Electronics,East,43.32,0.21,34.2228,24,821.35,2,0
2024-03-27,1004,Electronics,North,237.78,0.14,204.4908,9,1840.42,2,0
2024-03-27,1005,Electronics,North,310.79,0.29,220.6609,21,4633.88,2,0
2024-03-27,1006,Home,West,18.05,0.15,15.3425,6,92.05,2,0
2024-03-27,1007,Electronics,East,99.64,0.27,72.7372,19,1382.01,2,0
2024-03-27,1008,Fashion,East,361.79,0.29,256.8709,12,3082.45,2,0
2024-03-27,1009,Fashion,West,419.44,0.24,318.7744,14,4462.84,2,1
2024-03-27,1010,Electronics,East,117.21,0.29,83.2191,22,1830.82,2,0
2024-03-28,1001,Fashion,East,64.41,0.1,57.969,11,637.66,3,0
2024-03-28,1002,Home,North,314.59,0.28,226.5048,16,3624.08,3,0
2024-03-28,1003,Electronics,West,246.58,0.29,175.0718,14,2451.01,3,0
2024-03-28,1004,Home,South,14.86,0.11,13.2254,10,132.25,3,0
2024-03-28,1005,Fashion,West,78.11,0.12,68.7368,15,1031.05,3,0
2024-03-28,1006,Home,West,435.01,0.18,356.7082,8,2853.67,3,0
2024-03-28,1007,Home,North,68.7,0.05,65.265,8,522.12,3,0
2024-03-28,1008,Home,West,175.14,0.14,150.6204,11,1656.82,3,0
2024-03-28,1009,Fashion,North,477.17,0.01,472.3983,22,10392.76,3,0
2024-03-28,1010,Electronics,North,344.85,0.13,300.0195,18,5400.35,3,0
2024-03-29,1001,Fashion,West,284,0.25,213,16,3408,4,0
2024-03-29,1002,Electronics,North,497.96,0.24,378.4496,15,5676.74,4,0
2024-03-29,1003,Electronics,North,106.5,0.02,104.37,13,1356.81,4,0
2024-03-29,1004,Home,North,193.79,0.21,153.0941,14,2143.32,4,0
2024-03-29,1005,Home,North,231.97,0.08,213.4124,7,1493.89,4,0
2024-03-29,1006,Home,North,445.27,0.07,414.1011,8,3312.81,4,0
2024-03-29,1007,Home,West,34.33,0.15,29.1805,13,379.35,4,1
2024-03-29,1008,Electronics,North,152.76,0.13,132.9012,24,3189.63,4,0
2024-03-29,1009,Electronics,West,489.13,0.08,449.9996,19,8549.99,4,0
2024-03-29,1010,Fashion,South,468.6,0.03,454.542,9,4090.88,4,0
2024-03-30,1001,Electronics,North,370.52,0.23,285.3004,18,5135.41,5,0
2024-03-30,1002,Electronics,East,216.17,0.21,170.7743,29,4952.45,5,1
2024-03-30,1003,Home,South,437.81,0.06,411.5414,8,3292.33,5,0
2024-03-30,1004,Fashion,South,465.1,0.23,358.127,18,6446.29,5,0
2024-03-30,1005,Home,North,321.13,0.06,301.8622,12,3622.35,5,0
2024-03-30,1006,Fashion,East,241.14,0.27,176.0322,18,3168.58,5,0
2024-03-30,1007,Fashion,North,488.55,0.27,356.6415,20,7132.83,5,0
2024-03-30,1008,Fashion,West,56.76,0.24,43.1376,18,776.48,5,0
2024-03-30,1009,Home,East,224.71,0.13,195.4977,15,2932.47,5,0
2024-03-30,1010,Electronics,East,121.32,0.26,89.7768,20,1795.54,5,0
2024-03-31,1001,Home,South,137.61,0.09,125.2251,12,1502.7,6,0
2024-03-31,1002,Home,North,358.14,0.17,297.2562,15,4458.84,6,0
2024-03-31,1003,Fashion,East,161.72,0.05,153.634,10,1536.34,6,0
2024-03-31,1004,Fashion,South,462.25,0.12,406.78,13,5288.14,6,0
2024-03-31,1005,Electronics,West,78.39,0.06,73.6866,29,2136.91,6,0
2024-03-31,1006,Electronics,East,269.22,0.24,204.6072,29,5933.61,6,0
2024-03-31,1007,Fashion,East,185.68,0.25,139.26,6,835.56,6,0
2024-03-31,1008,Fashion,North,291.27,0.06,273.7938,16,4380.7,6,0
2024-03-31,1009,Home,South,57.88,0.15,49.198,10,491.98,6,0
2024-03-31,1010,Fashion,East,330.65,0.25,247.9875,23,5703.71,6,0
2024-04-01,1001,Fashion,East,170.85,0,170.85,16,2733.6,0,0
2024-04-01,1002,Home,West,54.04,0.13,47.0148,15,705.22,0,1
2024-04-01,1003,Home,North,106.28,0.16,89.2752,9,803.48,0,0
2024-04-01,1004,Home,North,169.8,0.03,164.706,10,1647.06,0,0
2024-04-01,1005,Home,North,54.64,0.2,43.712,11,480.83,0,0
2024-04-01,1006,Electronics,North,270.57,0.26,200.2218,20,4004.44,0,0
2024-04-01,1007,Electronics,North,33.15,0.24,25.194,12,302.33,0,0
2024-04-01,1008,Electronics,West,426.74,0.13,371.2638,19,7054.01,0,0
2024-04-01,1009,Home,North,244.97,0.03,237.6209,9,2138.59,0,0
2024-04-01,1010,Home,North,357.16,0.05,339.302,13,4410.93,0,0
2024-04-02,1001,Home,West,112.34,0.11,99.9826,19,1899.67,1,0
2024-04-02,1002,Electronics,West,423.66,0.16,355.8744,26,9252.73,1,0
2024-04-02,1003,Electronics,West,290.67,0.04,279.0432,10,2790.43,1,1
2024-04-02,1004,Home,North,49.6,0.3,34.72,9,312.48,1,0
2024-04-02,1005,Electronics,East,249.43,0.09,226.9813,15,3404.72,1,0
2024-04-02,1006,Electronics,North,437.78,0.24,332.7128,19,6321.54,1,0
2024-04-02,1007,Home,West,156.74,0.07,145.7682,9,1311.91,1,0
2024-04-02,1008,Home,South,277.85,0.16,233.394,8,1867.15,1,0
2024-04-02,1009,Electronics,North,424.05,0.16,356.202,16,5699.23,1,0
2024-04-02,1010,Fashion,North,44.28,0.03,42.9516,18,773.13,1,0
2024-04-03,1001,Fashion,South,320.8,0.05,304.76,12,3657.12,2,0
2024-04-03,1002,Home,North,230.72,0.3,161.504,8,1292.03,2,0
2024-04-03,1003,Electronics,South,431.46,0.04,414.2016,23,9526.64,2,0
2024-04-03,1004,Fashion,West,387.68,0.12,341.1584,22,7505.48,2,0
2024-04-03,1005,Electronics,West,263.77,0.29,187.2767,24,4494.64,2,0
2024-04-03,1006,Electronics,North,46.38,0.14,39.8868,12,478.64,2,0
2024-04-03,1007,Fashion,South,12.71,0.08,11.6932,12,140.32,2,0
2024-04-03,1008,Home,East,126.64,0.22,98.7792,16,1580.47,2,0
2024-04-03,1009,Fashion,North,258.85,0.19,209.6685,16,3354.7,2,0
2024-04-03,1010,Fashion,South,375.17,0.16,315.1428,6,1890.86,2,0
2024-04-04,1001,Fashion,East,282.03,0.21,222.8037,10,2228.04,3,0
2024-04-04,1002,Electronics,South,123.14,0.14,105.9004,15,1588.51,3,0
2024-04-04,1003,Fashion,West,219.55,0.19,177.8355,19,3378.87,3,0
2024-04-04,1004,Fashion,West,308.78,0.04,296.4288,20,5928.58,3,0
2024-04-04,1005,Fashion,South,286.2,0.08,263.304,14,3686.26,3,0
2024-04-04,1006,Electronics,West,428.7,0.06,402.978,27,10880.41,3,0
2024-04-04,1007,Electronics,North,395.84,0.05,376.048,25,9401.2,3,0
2024-04-04,1008,Electronics,South,96.32,0.1,86.688,25,2167.2,3,0
2024-04-04,1009,Fashion,North,147.49,0.24,112.0924,17,1905.57,3,0
2024-04-04,1010,Fashion,East,121.3,0.05,115.235,9,1037.11,3,0
2024-04-05,1001,Home,North,121.5,0.08,111.78,12,1341.36,4,0
2024-04-05,1002,Electronics,South,67.59,0.3,47.313,20,946.26,4,0
2024-04-05,1003,Fashion,North,363.81,0.21,287.4099,18,5173.38,4,0
2024-04-05,1004,Fashion,East,467.39,0.26,345.8686,19,6571.5,4,0
2024-04-05,1005,Home,North,493.24,0.07,458.7132,12,5504.56,4,0
2024-04-05,1006,Home,North,114.34,0.02,112.0532,10,1120.53,4,0
2024-04-05,1007,Electronics,South,320.35,0.04,307.536,20,6150.72,4,1
2024-04-05,1008,Home,West,107.88,0.3,75.516,14,1057.22,4,0
2024-04-05,1009,Home,North,312.74,0.23,240.8098,13,3130.53,4,0
2024-04-05,1010,Fashion,East,69.72,0.08,64.1424,11,705.57,4,0
2024-04-06,1001,Electronics,North,412.54,0.27,301.1542,21,6324.24,5,0
2024-04-06,1002,Electronics,East,331.94,0.16,278.8296,30,8364.89,5,0
2024-04-06,1003,Home,East,36.94,0.11,32.8766,10,328.77,5,0
2024-04-06,1004,Electronics,North,278.03,0.12,244.6664,15,3670,5,0
2024-04-06,1005,Electronics,South,442.85,0.02,433.993,25,10849.83,5,0
2024-04-06,1006,Fashion,West,412.39,0.19,334.0359,20,6680.72,5,0
2024-04-06,1007,Home,South,342.04,0.04,328.3584,6,1970.15,5,0
2024-04-06,1008,Fashion,East,216.88,0.07,201.6984,16,3227.17,5,1
2024-04-06,1009,Home,West,97.71,0.01,96.7329,17,1644.46,5,0
2024-04-06,1010,Home,North,288.22,0.05,273.809,10,2738.09,5,0
2024-04-07,1001,Fashion,West,18.52,0.06,17.4088,16,278.54,6,0
2024-04-07,1002,Fashion,South,359.23,0.19,290.9763,15,4364.64,6,0
2024-04-07,1003,Fashion,South,225.73,0.05,214.4435,14,3002.21,6,0
2024-04-07,1004,Home,East,305.62,0.2,244.496,8,1955.97,6,0
2024-04-07,1005,Home,North,73.15,0.21,57.7885,11,635.67,6,0
2024-04-07,1006,Electronics,North,479.62,0.11,426.8618,23,9817.82,6,0
2024-04-07,1007,Electronics,North,311.15,0.16,261.366,22,5750.05,6,0
2024-04-07,1008,Electronics,West,211.25,0.29,149.9875,23,3449.71,6,0
2024-04-07,1009,Fashion,East,186.03,0.02,182.3094,12,2187.71,6,0
2024-04-07,1010,Fashion,South,240.57,0.14,206.8902,7,1448.23,6,0
2024-04-08,1001,Fashion,North,268.25,0.21,211.9175,17,3602.6,0,0
2024-04-08,1002,Electronics,East,155.01,0.22,120.9078,14,1692.71,0,0
2024-04-08,1003,Fashion,East,442.02,0.15,375.717,18,6762.91,0,1
2024-04-08,1004,Fashion,South,398.01,0,398.01,19,7562.19,0,0
2024-04-08,1005,Fashion,West,447.39,0.02,438.4422,19,8330.4,0,0
2024-04-08,1006,Home,North,107.42,0.13,93.4554,9,841.1,0,0
2024-04-08,1007,Electronics,West,311.49,0.01,308.3751,19,5859.13,0,0
2024-04-08,1008,Fashion,West,408.86,0.15,347.531,15,5212.97,0,0
2024-04-08,1009,Home,West,209.2,0.11,186.188,2,372.38,0,0
2024-04-08,1010,Electronics,West,64.87,0.1,58.383,26,1517.96,0,0
2024-04-09,1001,Fashion,East,414.73,0.16,348.3732,17,5922.34,1,0
2024-04-09,1002,Electronics,East,22.67,0.03,21.9899,14,307.86,1,0
2024-04-09,1003,Electronics,South,461.66,0.26,341.6284,19,6490.94,1,0
2024-04-09,1004,Electronics,West,145.16,0.29,103.0636,18,1855.14,1,0
2024-04-09,1005,Fashion,West,204.7,0.11,182.183,19,3461.48,1,0
2024-04-09,1006,Home,North,264.38,0.19,214.1478,9,1927.33,1,0
2024-04-09,1007,Electronics,South,355.7,0.07,330.801,23,7608.42,1,0
2024-04-09,1008,Home,West,289.29,0.24,219.8604,17,3737.63,1,0
2024-04-09,1009,Fashion,South,331.85,0.3,232.295,12,2787.54,1,0
2024-04-09,1010,Fashion,North,175.48,0.07,163.1964,18,2937.54,1,0
2024-04-10,1001,Fashion,South,470.02,0.29,333.7142,15,5005.71,2,0
2024-04-10,1002,Electronics,East,402.07,0.15,341.7595,16,5468.15,2,0
2024-04-10,1003,Home,East,114.8,0.15,97.58,9,878.22,2,1
2024-04-10,1004,Home,East,384.41,0.14,330.5926,6,1983.56,2,0
2024-04-10,1005,Electronics,West,59.74,0.24,45.4024,21,953.45,2,0
2024-04-10,1006,Home,East,413.46,0.26,305.9604,8,2447.68,2,1
2024-04-10,1007,Electronics,West,456.3,0.04,438.048,22,9637.06,2,0
2024-04-10,1008,Home,West,272.14,0.14,234.0404,14,3276.57,2,0
2024-04-10,1009,Home,West,215.02,0,215.02,11,2365.22,2,0
2024-04-10,1010,Electronics,East,162.96,0.1,146.664,17,2493.29,2,0
2024-04-11,1001,Fashion,North,486.52,0.09,442.7332,12,5312.8,3,0
2024-04-11,1002,Fashion,North,328.65,0.17,272.7795,11,3000.57,3,0
2024-04-11,1003,Fashion,South,406.88,0.2,325.504,14,4557.06,3,0
2024-04-11,1004,Home,West,229.28,0.1,206.352,19,3920.69,3,0
2024-04-11,1005,Fashion,West,110.45,0.18,90.569,19,1720.81,3,0
2024-04-11,1006,Electronics,East,245.32,0.15,208.522,24,5004.53,3,0
2024-04-11,1007,Home,West,111.23,0.05,105.6685,8,845.35,3,1
2024-04-11,1008,Home,North,494.86,0.09,450.3226,10,4503.23,3,0
2024-04-11,1009,Electronics,North,440.4,0.23,339.108,21,7121.27,3,0
2024-04-11,1010,Home,North,178.23,0.25,133.6725,9,1203.05,3,0
2024-04-12,1001,Electronics,South,397.48,0.18,325.9336,25,8148.34,4,0
2024-04-12,1002,Electronics,East,396.59,0.12,348.9992,25,8724.98,4,0
2024-04-12,1003,Home,South,160.14,0.2,128.112,10,1281.12,4,0
2024-04-12,1004,Home,West,44.35,0.15,37.6975,8,301.58,4,0
2024-04-12,1005,Fashion,East,418.46,0.27,305.4758,20,6109.52,4,0
2024-04-12,1006,Home,South,317.84,0.17,263.8072,12,3165.69,4,0
2024-04-12,1007,Electronics,East,174.77,0.16,146.8068,26,3816.98,4,0
2024-04-12,1008,Electronics,West,236.38,0.09,215.1058,15,3226.59,4,0
2024-04-12,1009,Fashion,West,98.6,0.23,75.922,15,1138.83,4,0
2024-04-12,1010,Electronics,West,23.86,0.25,17.895,21,375.8,4,0
2024-04-13,1001,Electronics,West,329.51,0.19,266.9031,14,3736.64,5,0
2024-04-13,1002,Home,West,272.08,0.05,258.476,15,3877.14,5,0
2024-04-13,1003,Electronics,East,238.71,0.12,210.0648,19,3991.23,5,0
2024-04-13,1004,Home,West,416.36,0.16,349.7424,8,2797.94,5,0
2024-04-13,1005,Home,North,409.11,0.04,392.7456,11,4320.2,5,0
2024-04-13,1006,Fashion,East,195.22,0.1,175.698,9,1581.28,5,0
2024-04-13,1007,Home,South,226.86,0.14,195.0996,13,2536.29,5,0
2024-04-13,1008,Electronics,South,309.45,0.12,272.316,23,6263.27,5,0
2024-04-13,1009,Home,West,430.31,0.24,327.0356,15,4905.53,5,0
2024-04-13,1010,Fashion,North,209.64,0.23,161.4228,17,2744.19,5,0
2024-04-14,1001,Fashion,North,35.94,0.14,30.9084,18,556.35,6,0
2024-04-14,1002,Fashion,East,83.77,0.13,72.8799,14,1020.32,6,0
2024-04-14,1003,Electronics,South,39.72,0.23,30.5844,23,703.44,6,0
2024-04-14,1004,Electronics,North,331.32,0.07,308.1276,16,4930.04,6,0
2024-04-14,1005,Home,South,157.62,0.01,156.0438,13,2028.57,6,0
2024-04-14,1006,Electronics,West,156.7,0.11,139.463,19,2649.8,6,0
2024-04-14,1007,Fashion,South,473.3,0.24,359.708,16,5755.33,6,0
2024-04-14,1008,Fashion,South,34.36,0.03,33.3292,15,499.94,6,0
2024-04-14,1009,Electronics,East,460.36,0.22,359.0808,21,7540.7,6,0
2024-04-14,1010,Electronics,North,182.92,0.15,155.482,20,3109.64,6,0
2024-04-15,1001,Home,West,413.69,0.28,297.8568,14,4170,0,0
2024-04-15,1002,Fashion,West,114.97,0.13,100.0239,21,2100.5,0,0
2024-04-15,1003,Electronics,South,98.31,0.09,89.4621,18,1610.32,0,1
2024-04-15,1004,Fashion,West,317.15,0.02,310.807,15,4662.1,0,0
2024-04-15,1005,Home,South,310.24,0.18,254.3968,14,3561.56,0,1
2024-04-15,1006,Electronics,West,412.39,0.03,400.0183,17,6800.31,0,1
2024-04-15,1007,Fashion,East,242.77,0.27,177.2221,12,2126.67,0,0
2024-04-15,1008,Fashion,South,439.9,0.04,422.304,15,6334.56,0,0
2024-04-15,1009,Fashion,West,198.23,0.05,188.3185,13,2448.14,0,0
2024-04-15,1010,Home,East,361.65,0.19,292.9365,12,3515.24,0,0
2024-04-16,1001,Electronics,West,221.21,0,221.21,24,5309.04,1,0
2024-04-16,1002,Electronics,West,484.95,0.13,421.9065,24,10125.76,1,0
2024-04-16,1003,Fashion,North,449.33,0.16,377.4372,25,9435.93,1,0
2024-04-16,1004,Home,West,220.27,0.2,176.216,9,1585.94,1,0
2024-04-16,1005,Home,South,379.78,0.25,284.835,13,3702.85,1,0
2024-04-16,1006,Home,North,124.66,0.17,103.4678,8,827.74,1,0
2024-04-16,1007,Electronics,North,363.71,0.01,360.0729,16,5761.17,1,0
2024-04-16,1008,Fashion,North,217.93,0.14,187.4198,15,2811.3,1,0
2024-04-16,1009,Fashion,South,339,0.08,311.88,15,4678.2,1,0
2024-04-16,1010,Home,South,334.31,0.24,254.0756,9,2286.68,1,1
2024-04-17,1001,Electronics,East,224.72,0.25,168.54,26,4382.04,2,0
2024-04-17,1002,Home,South,63.73,0.26,47.1602,9,424.44,2,0
2024-04-17,1003,Electronics,South,195.12,0.21,154.1448,20,3082.9,2,0
2024-04-17,1004,Electronics,East,314.36,0,314.36,17,5344.12,2,0
2024-04-17,1005,Home,North,311.9,0.24,237.044,9,2133.4,2,0
2024-04-17,1006,Home,South,196.22,0.25,147.165,13,1913.14,2,0
2024-04-17,1007,Home,West,209.94,0.13,182.6478,12,2191.77,2,0
2024-04-17,1008,Fashion,West,308.52,0.21,243.7308,25,6093.27,2,0
2024-04-17,1009,Home,East,460.13,0,460.13,15,6901.95,2,0
2024-04-17,1010,Fashion,West,326.86,0.14,281.0996,11,3092.1,2,0
2024-04-18,1001,Fashion,North,57.39,0.29,40.7469,14,570.46,3,0
2024-04-18,1002,Electronics,West,448.37,0.13,390.0819,15,5851.23,3,0
2024-04-18,1003,Fashion,South,393.11,0.1,353.799,13,4599.39,3,0
2024-04-18,1004,Electronics,West,124.08,0.11,110.4312,24,2650.35,3,0
2024-04-18,1005,Electronics,West,193.54,0.02,189.6692,13,2465.7,3,0
2024-04-18,1006,Electronics,South,118.25,0.04,113.52,16,1816.32,3,0
2024-04-18,1007,Electronics,West,266.76,0.01,264.0924,18,4753.66,3,0
2024-04-18,1008,Fashion,West,221.9,0.12,195.272,20,3905.44,3,0
2024-04-18,1009,Fashion,West,125.35,0.25,94.0125,17,1598.21,3,0
2024-04-18,1010,Fashion,North,101.27,0.3,70.889,19,1346.89,3,0
2024-04-19,1001,Home,North,186.9,0.05,177.555,10,1775.55,4,0
2024-04-19,1002,Electronics,South,221.8,0.19,179.658,18,3233.84,4,0
2024-04-19,1003,Fashion,North,33.67,0.08,30.9764,14,433.67,4,0
2024-04-19,1004,Home,North,146.26,0.19,118.4706,6,710.82,4,0
2024-04-19,1005,Fashion,West,477.98,0,477.98,23,10993.54,4,0
2024-04-19,1006,Home,East,173.76,0.17,144.2208,8,1153.77,4,0
2024-04-19,1007,Home,North,373.84,0.12,328.9792,10,3289.79,4,0
2024-04-19,1008,Home,South,364.75,0.23,280.8575,13,3651.15,4,0
2024-04-19,1009,Fashion,South,39.69,0.17,32.9427,11,362.37,4,0
2024-04-19,1010,Fashion,North,485.18,0.26,359.0332,14,5026.46,4,0
2024-04-20,1001,Electronics,East,296.18,0.15,251.753,25,6293.82,5,0
2024-04-20,1002,Home,East,245.44,0.07,228.2592,5,1141.3,5,0
2024-04-20,1003,Fashion,West,374.5,0.12,329.56,19,6261.64,5,0
2024-04-20,1004,Home,West,382.22,0.28,275.1984,13,3577.58,5,0
2024-04-20,1005,Fashion,South,408.76,0.27,298.3948,16,4774.32,5,0
2024-04-20,1006,Home,South,435.81,0,435.81,12,5229.72,5,0
2024-04-20,1007,Fashion,East,355.35,0.11,316.2615,19,6008.97,5,0
2024-04-20,1008,Home,South,385.21,0.07,358.2453,6,2149.47,5,0
2024-04-20,1009,Home,South,76.4,0.2,61.12,15,916.8,5,0
2024-04-20,1010,Home,West,58.14,0.04,55.8144,3,167.44,5,0
2024-04-21,1001,Home,West,62.44,0.21,49.3276,7,345.29,6,0
2024-04-21,1002,Electronics,South,320.37,0.19,259.4997,21,5449.49,6,0
2024-04-21,1003,Electronics,East,274.92,0.11,244.6788,19,4648.9,6,0
2024-04-21,1004,Home,West,431.06,0.02,422.4388,8,3379.51,6,0
2024-04-21,1005,Fashion,South,262.21,0.21,207.1459,14,2900.04,6,0
2024-04-21,1006,Home,West,354.65,0.13,308.5455,12,3702.55,6,0
2024-04-21,1007,Fashion,North,212.02,0.24,161.1352,17,2739.3,6,1
2024-04-21,1008,Fashion,West,28.27,0.14,24.3122,9,218.81,6,0
2024-04-21,1009,Electronics,East,192.35,0.25,144.2625,19,2740.99,6,0
2024-04-21,1010,Home,North,35.56,0.11,31.6484,11,348.13,6,0
2024-04-22,1001,Home,East,117.02,0.26,86.5948,10,865.95,0,0
2024-04-22,1002,Home,North,271.41,0.29,192.7011,11,2119.71,0,0
2024-04-22,1003,Home,West,438.69,0.07,407.9817,12,4895.78,0,0
2024-04-22,1004,Home,North,187.44,0.04,179.9424,7,1259.6,0,0
2024-04-22,1005,Fashion,South,70.29,0.27,51.3117,6,307.87,0,0
2024-04-22,1006,Electronics,South,276.03,0.08,253.9476,24,6094.74,0,0
2024-04-22,1007,Home,West,190.26,0.13,165.5262,8,1324.21,0,0
2024-04-22,1008,Electronics,South,307.34,0.1,276.606,20,5532.12,0,0
2024-04-22,1009,Electronics,West,11.62,0.27,8.4826,21,178.13,0,0
2024-04-22,1010,Fashion,West,481,0.04,461.76,15,6926.4,0,0
2024-04-23,1001,Electronics,East,151.46,0.29,107.5366,31,3333.63,1,0
2024-04-23,1002,Electronics,North,404.73,0.25,303.5475,21,6374.5,1,0
2024-04-23,1003,Electronics,East,494.45,0.26,365.893,18,6586.07,1,0
2024-04-23,1004,Electronics,West,390.56,0.22,304.6368,16,4874.19,1,0
2024-04-23,1005,Fashion,East,396.75,0.12,349.14,11,3840.54,1,0
2024-04-23,1006,Home,South,221.21,0.15,188.0285,8,1504.23,1,0
2024-04-23,1007,Home,West,180.74,0.27,131.9402,12,1583.28,1,0
2024-04-23,1008,Home,South,438.9,0.18,359.898,8,2879.18,1,0
2024-04-23,1009,Home,East,375.59,0.16,315.4956,13,4101.44,1,0
2024-04-23,1010,Electronics,North,156.43,0.08,143.9156,15,2158.73,1,0
2024-04-24,1001,Electronics,North,433.03,0.1,389.727,14,5456.18,2,0
2024-04-24,1002,Fashion,West,259.36,0.04,248.9856,17,4232.76,2,0
2024-04-24,1003,Fashion,North,40.73,0.13,35.4351,9,318.92,2,0
2024-04-24,1004,Electronics,North,272.44,0.16,228.8496,25,5721.24,2,0
2024-04-24,1005,Electronics,North,352.49,0.3,246.743,20,4934.86,2,1
2024-04-24,1006,Electronics,South,76.5,0.19,61.965,22,1363.23,2,0
2024-04-24,1007,Electronics,East,209.89,0.16,176.3076,16,2820.92,2,0
2024-04-24,1008,Electronics,East,228.39,0.26,169.0086,23,3887.2,2,0
2024-04-24,1009,Fashion,North,59.62,0.1,53.658,12,643.9,2,0
2024-04-24,1010,Home,North,432.35,0.22,337.233,7,2360.63,2,0
2024-04-25,1001,Fashion,North,482.7,0.28,347.544,12,4170.53,3,0
2024-04-25,1002,Fashion,South,433.31,0.05,411.6445,18,7409.6,3,0
2024-04-25,1003,Fashion,East,196.15,0.29,139.2665,19,2646.06,3,1
2024-04-25,1004,Fashion,West,240.79,0.06,226.3426,19,4300.51,3,0
2024-04-25,1005,Fashion,North,416.83,0.1,375.147,15,5627.2,3,0
2024-04-25,1006,Home,West,52.74,0.01,52.2126,7,365.49,3,0
2024-04-25,1007,Home,East,59.09,0.19,47.8629,5,239.31,3,0
2024-04-25,1008,Fashion,West,37.29,0.24,28.3404,10,283.4,3,0
2024-04-25,1009,Fashion,South,195.34,0.23,150.4118,20,3008.24,3,0
2024-04-25,1010,Fashion,West,498.23,0.13,433.4601,21,9102.66,3,0
2024-04-26,1001,Home,West,359.39,0.2,287.512,11,3162.63,4,0
2024-04-26,1002,Fashion,North,136.05,0.09,123.8055,14,1733.28,4,0
2024-04-26,1003,Electronics,South,478.33,0.07,444.8469,18,8007.24,4,0
2024-04-26,1004,Fashion,East,341.98,0.18,280.4236,14,3925.93,4,0
2024-04-26,1005,Electronics,North,317.83,0.27,232.0159,22,5104.35,4,1
2024-04-26,1006,Electronics,North,355.24,0.27,259.3252,28,7261.11,4,0
2024-04-26,1007,Electronics,North,264.67,0.29,187.9157,12,2254.99,4,0
2024-04-26,1008,Electronics,East,393.18,0.11,349.9302,18,6298.74,4,0
2024-04-26,1009,Home,East,337.25,0.19,273.1725,8,2185.38,4,0
2024-04-26,1010,Fashion,North,11.07,0.2,8.856,18,159.41,4,0
2024-04-27,1001,Home,South,420.67,0.28,302.8824,15,4543.24,5,0
2024-04-27,1002,Electronics,West,201.99,0.12,177.7512,15,2666.27,5,0
2024-04-27,1003,Electronics,East,315.45,0.08,290.214,20,5804.28,5,0
2024-04-27,1004,Fashion,West,94.68,0.09,86.1588,20,1723.18,5,0
2024-04-27,1005,Electronics,South,154.02,0.16,129.3768,28,3622.55,5,0
2024-04-27,1006,Electronics,West,211.12,0.27,154.1176,26,4007.06,5,0
2024-04-27,1007,Home,South,473.62,0.03,459.4114,9,4134.7,5,0
2024-04-27,1008,Electronics,North,347.09,0.02,340.1482,23,7823.41,5,0
2024-04-27,1009,Fashion,East,148.51,0.01,147.0249,17,2499.42,5,0
2024-04-27,1010,Home,East,154.26,0.26,114.1524,7,799.07,5,0
2024-04-28,1001,Electronics,East,18.34,0.25,13.755,24,330.12,6,0
2024-04-28,1002,Home,East,27.6,0.12,24.288,11,267.17,6,0
2024-04-28,1003,Electronics,South,124.02,0.3,86.814,19,1649.47,6,0
2024-04-28,1004,Electronics,West,391.1,0.03,379.367,18,6828.61,6,0
